brand,product,url,price
blue,"Blue Buffalo Life Protection Formula Large Breed Adult Chicken & Brown Rice Recipe Dry Dog Food, 30-lb bag",https://www.chewy.com/blue-buffalo-life-protection-formula/dp/28809,49.98
justfoodfordogs,"JustFoodForDogs PantryFresh Joint & Skin Support Recipe Fresh Dog Food, 12.5-oz pouch, case of 12",https://www.chewy.com/justfoodfordogs-pantryfresh-joint/dp/394357,53.82
stella and chewys,"Stella & Chewy's Wild Red Raw Blend Kibble Grain-Free Red Meat Recipe Dry Dog Food, 3.5-lb bag",https://www.chewy.com/stella-chewys-wild-red-raw-blend/dp/317994,17.54
wholesomes,"Wholesomes Beef Meal & Rice Formula Dry Dog Food, 40-lb bag",https://www.chewy.com/wholesomes-beef-meal-rice-formula-dry/dp/179132,30.8
merrick pet care,"Merrick Fresh Selects Frozen Chicken & Brown Rice Dog Food, 18-oz pouch, 21 count",https://www.chewy.com/merrick-fresh-selects-frozen-chicken/dp/1850014,96.81
kinetic,"Kinetic Performance Power 30K Formula Dry Dog Food, 35-lb bag",https://www.chewy.com/kinetic-performance-power-30k-formula/dp/126326,48.99
holi,"HOLI Beef Liver Protein Pack Grain-Free Freeze-Dried Dog Food Topper, 4-oz bag",https://www.chewy.com/holi-beef-liver-protein-pack-grain/dp/334808,10.39
smallbatch pets,"Smallbatch Pets Super Booster Beef Bites Grain-Free Adult Freeze-Dried Dog & Cat Treats, 18-oz bag",https://www.chewy.com/smallbatch-pets-super-booster-beef/dp/1324494,25.99
gentle giants,"Gentle Giants Non-GMO Dog & Puppy Food Grain-Free Salmon Dry Dog Food, 18-lb bag",https://www.chewy.com/gentle-giants-non-gmo-dog-puppy-food/dp/133791,50.99
muenster,"Muenster Perfect Balance Chicken Meal Medley with Chicken Bites Freeze-Dried Dog Food, 3.5-lb bag",https://www.chewy.com/muenster-perfect-balance-chicken-meal/dp/1997222,12.34
justfoodfordogs,"JustFoodForDogs Balanced Remedy Recipe Frozen Human-Grade Fresh Dog Food, 18-oz pouch, case of 7",https://www.chewy.com/justfoodfordogs-balanced-remedy/dp/394327,38.49
grandma lucys,"Grandma Lucy's 3 Bears Fish Freeze-Dried Dog Food, 8-lb bag",https://www.chewy.com/grandma-lucys-3-bears-fish-freeze/dp/1470574,59.99
nom nom,"Nom Nom Freshly-Made Frozen Turkey Fare Dog Food, 14-oz pouch, case of 14",https://www.chewy.com/nom-nom-freshly-made-frozen-turkey/dp/983950,67.94
health extension,"Health Extension Original Chicken & Brown Rice Recipe Dry Dog Food, 4-lb bag",https://www.chewy.com/health-extension-original-chicken/dp/56166,18.19
holi,"HOLI Chicken Breast Protein Pack Grain-Free Freeze-Dried Dog Food Topper, 7-oz bag",https://www.chewy.com/holi-chicken-breast-protein-pack/dp/334813,18.77
merrick pet care,"Merrick Backcountry Raw Infused Grain-Free Chicken-Free Pacific Catch Recipe Dry Dog Food, 4-lb bag",https://www.chewy.com/merrick-backcountry-raw-infused-grain/dp/114740,18.19
petplate,"PetPlate Human Grade Barkin' Beef Entree Fresh Dog Food, 12-oz cup, case of 24",https://www.chewy.com/petplate-human-grade-barkin-beef/dp/878502,79.5
the new zealand natural pet food co,"The New Zealand Natural Pet Food Co. Woof Duck Recipe Grain-Free Freeze-Dried Dog Food, 35-oz bag",https://www.chewy.com/new-zealand-natural-pet-food-co-woof/dp/290027,95.55
i and love and you,"I and Love and You Irresist-a-Bowls Grain-Free Chicken & Duck Recipe Dog Food, 9-oz pouch, 8 count",https://www.chewy.com/i-love-you-irresist-bowls-grain-free/dp/533958,24.17
chasing our tails,"Chasing Our Tails Integra Pet Ancient Grains Variety Pack Air Dried Dog Food, 6-oz bag",https://www.chewy.com/chasing-our-tails-integra-pet-ancient/dp/1705166,6.49
grandma lucys,"Grandma Lucy's Simple Replacement Salmon & Rice Formula Freeze-Dried Dog Food, 7-oz bag",https://www.chewy.com/grandma-lucys-simple-replacement/dp/260793,6.56
get joy,"Get Joy Chicken Recipe Human-Grade All Life Stages Freeze-Dried Raw Dog Food, 32-oz bag",https://www.chewy.com/get-joy-fresh-chicken-gluten-free/dp/1657998,34.42
justfoodfordogs,Bundle: JustFoodForDogs Sampler Variety Box Frozen Fresh Food + Pumpkin Dehydrated Dog Treats,https://www.chewy.com/justfoodfordogs-sampler-variety-box/dp/694414,82.06
bully max,"Bully Max 26/12 High Protein Chicken Dehydrated Dog Food, 2-lb bag",https://www.chewy.com/bully-max-2612-high-protein-chicken/dp/1323982,17.54
stella and chewys,"Stella & Chewy's Surf & Turf Patties Frozen Raw Dog Food, 6-lb bag",https://www.chewy.com/stella-chewys-frozen-surf-turf/dp/2031614,39.74
smallbatch pets,"Smallbatch Pets Turkey Non-GMO Freeze-Dried Dog Food, 25-oz bag",https://www.chewy.com/smallbatch-pets-turkey-sliders-non/dp/1324374,42.24
stella and chewys,"Stella & Chewy's Stella’s Shredrs Cage Free Chicken & Duck Recipe in Broth Adult Wet Dog Food, 2.8-oz pouch, case of 24",https://www.chewy.com/stella-chewys-stellas-shredrs-cage/dp/565142,34.16
purebites,"PureBites Lamb Freeze-Dried Topper for Dogs, 2.9-oz bag",https://www.chewy.com/purebites-lamb-freeze-dried-topper/dp/639350,5.84
zeal canada,"ZEAL Canada Grain-Free Gently Air-Dried Chicken Recipe Dog Food, 1-lb bag",https://www.chewy.com/zeal-canada-gently-chicken-flavored/dp/609622,19.15
smallbatch pets,"Smallbatch Pets Duck Non-GMO Freeze-Dried Dog Food, 25-oz bag",https://www.chewy.com/smallbatch-pets-duck-sliders-non-gmo/dp/1324430,48.74
stella and chewys,"Stella & Chewy's Tantalizing Turkey Patties Frozen Raw Dog Food, 6-lb bag",https://www.chewy.com/stella-chewys-tantalizing-turkey/dp/1924462,35.99
stella and chewys,"Stella & Chewy's Stella’s Shredrs Cage Free Chicken & Salmon Recipe in Broth Adult Wet Dog Food, 2.8-oz pouch, case of 24",https://www.chewy.com/stella-chewys-stellas-shredrs-cage/dp/565190,34.16
stella and chewys,"Stella & Chewy's Meal Mixers Super Beef, Chewy's Chicken & Tantalizing Turkey Grain-Free Adult Freeze-Dried Raw Dog Food Topper, 8-oz bag, pack of 3",https://www.chewy.com/stella-chewys-meal-mixers-super-beef/dp/1292406,42.59
dr pol,"Dr. Pol Incredi-Pol Favorites Lamb & Brown Rice Dog Food, 24-lb bag",https://www.chewy.com/dr-pol-incredi-pol-favorites-lamb/dp/922238,25.34
bravo,"Bravo! Homestyle Complete Chicken Grain-Free Adult Freeze-Dried Dehydrated Dog Food, 1.25-lb bag",https://www.chewy.com/bravo-homestyle-complete-chicken/dp/1262486,47.49
kasiks,"KASIKS Free Run Grain-Free Chicken Formula Dry Dog Food, 25-lb bag",https://www.chewy.com/kasiks-free-run-grain-free-chicken/dp/116216,49.99
vital essentials,"Vital Essentials Protein Mix-In Chicken Recipe Mini Nibs Grain-Free Freeze-Dried Raw Dog Food Topper, 6-oz bag",https://www.chewy.com/vital-essentials-protein-mix-in/dp/846166,11.04
nulo,"Nulo Freestyle Beef Recipe with Apples Grain-Free Freeze-Dried Raw Dog Food, 8-oz bag",https://www.chewy.com/nulo-freestyle-beef-recipe-apples/dp/162460,13.64
the honest kitchen,"The Honest Kitchen Limited Ingredient Diet Fish Recipe Grain-Free Dehydrated Dog Food, 4-lb box",https://www.chewy.com/honest-kitchen-limited-ingredient/dp/118306,47.77
blue,"Blue Buffalo Basics Skin & Stomach Care Grain-Free Formula Salmon & Potato Recipe Adult Dry Dog Food, 22-lb bag",https://www.chewy.com/blue-buffalo-basics-skin-stomach-care/dp/103546,54.98
justfoodfordogs,"JustFoodForDogs Healthy Weight Variety Pack Human-Grade Fresh Whole Dog Food, 18-oz pouch, case of 7",https://www.chewy.com/justfoodfordogs-healthy-weight/dp/663398,48.82
blue,"Blue Buffalo True Solutions Digestive Care Adult Chicken Dry Dog Food, 24-lb bag",https://www.chewy.com/blue-buffalo-true-solutions-blissful/dp/244833,48.38
merrick pet care,"Merrick Lil' Plates Grain-Free Chicken-Free Real Texas Beef + Sweet Potato Recipe Small Breed Dry Dog Food, 12-lb bag",https://www.chewy.com/merrick-lil-plates-grain-free-chicken/dp/121769,33.79
natural balance,"Natural Balance L.I.D. Limited Ingredient Diets Lamb & Brown Rice Formula Large Breed Dry Dog Food, 12-lb bag",https://www.chewy.com/natural-balance-lid-limited/dp/39918,31.19
vital essentials,"Vital Essentials Protein Mix-In Turkey Recipe Mini Nibs Grain-Free Freeze-Dried Raw Dog Food Topper, 6-oz bag",https://www.chewy.com/vital-essentials-protein-mix-in/dp/846262,11.04
stella and chewys,"Stella & Chewy's Wild Red Raw Blend Kibble Grain-Free Prairie Recipe Dry Dog Food, 3.5-lb bag",https://www.chewy.com/stella-chewys-wild-red-raw-blend/dp/317991,17.54
stella and chewys,"Stella & Chewy's SuperBlends Raw Coated Wholesome Grains Grass-Fed Beef, Beef Liver & Lamb Recipe with Superfoods Dry Dog Food, 3.5-lb bag",https://www.chewy.com/stella-chewys-superblends-raw-coated/dp/825886,14.29
natural balance,"Natural Balance Health Protection Adult Real Lamb, Brown Rice & Pumpkin Dry Dog Food, 24-lb bag",https://www.chewy.com/natural-balance-health-protection/dp/1398918,35.74
earthborn holistic,"Earthborn Holistic Venture Limited Ingredient Alaska Pollock Meal & Pumpkin Grain-Free Dry Dog Food, 25-lb bag",https://www.chewy.com/earthborn-holistic-venture-limited/dp/162404,66.14
dr pol,"Dr. Pol Healthy Balance Chicken Recipe Dry Dog Food, 24-lb bag",https://www.chewy.com/dr-pol-healthy-balance-chicken-recipe/dp/259035,33.14
addiction,"Addiction Country Chicken & Apricot Dinner Raw Dehydrated Dog Food, 2-lb bag",https://www.chewy.com/addiction-country-chicken-apricot/dp/45075,17.15
kibbles n bits,"Kibbles 'n Bits Mini Bits Savory Beef & Chicken Flavors Small Breed Dry Dog Food, 3.5-lb bag",https://www.chewy.com/kibbles-n-bits-mini-bits-savory-beef/dp/1041054,3.88
blue,"Blue Buffalo Basics Skin & Stomach Care Adult Salmon & Potato Recipe Dry Dog Food, 24-lb bag",https://www.chewy.com/blue-buffalo-basics-skin-stomach-care/dp/28811,54.98
king lou,"King Lou Complete Raw Food Lamb Freeze-Dried Dog Food, 14-oz bag",https://www.chewy.com/king-lou-complete-raw-food-lamb/dp/2111078,32.5
vital essentials,"Vital Essentials Freeze-Dried Raw Beef Entree & Mixer Dog Food Crunchy Nibs, 14-oz bag",https://www.chewy.com/vital-essentials-beef-nibs-entree/dp/36205,23.39
nulo,"Nulo Salmon & Turkey Recipe with Strawberries Grain-Free Freeze-Dried Raw Dog Food, 18-oz bag",https://www.chewy.com/nulo-freestyle-salmon-turkey-recipe/dp/162471,31.84
eagle pack,"Eagle Pack Original Chicken Meal & Pork Meal Formula Dry Dog Food, 30-lb bag",https://www.chewy.com/eagle-pack-original-chicken-meal-pork/dp/104577,53.99
victor,"VICTOR Hi-Pro Plus 30/20 Active Sporting High Protein Gluten-Free Dry Dog Food, 50-lb bag",https://www.chewy.com/victor-classic-hi-pro-plus-formula/dp/120687,51.67
smallbatch pets,"Smallbatch Pets Super Booster Turkey Bites Grain-Free Adult Freeze-Dried Dog & Cat Treats, 18-oz bag",https://www.chewy.com/smallbatch-pets-super-booster-turkey/dp/1324622,25.99
natural balance,"Natural Balance Health Protection Adult Real Salmon, Brown Rice & Pumpkin Dry Dog Food, 4-lb bag",https://www.chewy.com/natural-balance-health-protection/dp/1398926,12.99
stewart,"Stewart Raw Coated Salmon Limited-Ingredient Puppy Freeze-Dried Dog Food, 10-lb bag",https://www.chewy.com/stewart-raw-coated-salmon-limited/dp/1669078,34.65
stella and chewys,"Stella & Chewy's Dandy Lamb Morsels Frozen Raw Dog Food, 4-lb bag",https://www.chewy.com/stella-chewys-dandy-lamb-morsels-raw/dp/1924518,29.24
kinetic,"Kinetic Performance Vital 24K Formula Beef Flavor Dry Dog Food, 35-lb bag",https://www.chewy.com/kinetic-performance-vital-24k-formula/dp/1344198,54.99
solid gold,"Solid Gold Sensitive Stomach Gut Health Wild Venison & Potato Grain-Free Dry Dog Food, 22-lb bag",https://www.chewy.com/solid-gold-nutrientboost-buck-wild/dp/115277,59.99
heckova,"Heckova! Bow Wow Cow Beef Complete Meal Raw Freeze-Dried Dog Food, 8-oz bag",https://www.chewy.com/heckova-bow-wow-cow-beef-complete/dp/1669998,12.99
muenster,"Muenster Perfect Balance Beef Bites Freeze-Dried Dog Food, 12-oz bag",https://www.chewy.com/muenster-perfect-balance-beef-bites/dp/1997214,15.59
inception,"Inception Chicken Recipe Dry Dog Food, 27-lb bag",https://www.chewy.com/inception-chicken-recipe-dry-dog-food/dp/231920,41.99
victor,"VICTOR Performance Active High Protein Hip & Joint Support Adult Dry Dog Food, 40-lb bag",https://www.chewy.com/victor-purpose-performance-formula/dp/120683,42.44
biljac,"Bil-Jac Small Breed Adult Chicken, Oatmeal & Yams Recipe Dry Dog Food, 6-lb bag",https://www.chewy.com/bil-jac-small-breed-adult-chicken/dp/168815,14.94
merrick pet care,"Merrick Classic Healthy Grains Small Breed Recipe Adult Dry Dog Food, 4-lb bag",https://www.chewy.com/merrick-classic-healthy-grains-small/dp/37295,22.78
